household ID,District,village #,distvil,Longitude,Latitude,Decisions,Disputes,Protection,Rules,Poppies,Education_level,Group_cooperation,Household_size,Village_size,Healthcare_none,Healthcare_hospital,Healthcare_clinic,Healthcare_doctor,Healthcare_treatment,Healthcare_24hr,School_attendance,Hours_to_water,Electricity,Shura,Shura_role,Livestock,Land,Shura_attendance,Shura_membership,Shura_happiness,Shura_female,Shura_separatefemale,Hoququi_dispute,Money_proxy,Insecurity,Illness,FoodPrice_increase,FarmGatePrice_increase,DrinkWater_decrease,ManyRefugees,EmploymentLoss,Salary_decrease,Loss_house,Loss_livestock,Loss_other,Bicycle,Motorcycle,Car,Connections,Power,AgricultureOutput_decrease,Television,vehicle,Property,Economic_wellness
2407012606,GULRAN,126,GULRAN-126,61.74475,35.03553,Farmer,Malik,Malik,Malik,0,1,Yes,9,500,0,1,1,0,District,No,Increased,0,No,Yes,Nothing,Yes,Own,NO,NO,Neutral_Unhappy,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,1,1
2407012607,GULRAN,126,GULRAN-126,61.74495,35.03791,Malik,Administrator,Patriarch,Malik,0,6,No,9,150,0,0,1,0,District,No,Increased,1,No,Yes,Nothing,Yes,No,NO,NO,Neutral_Unhappy,YES,YES,YES_resolved,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,0,1
2407012608,GULRAN,126,GULRAN-126,61.74481,35.03882,Malik,Malik,Administrator,Malik,0,1,Yes,20,180,1,0,0,0,District,No,Same,0,No,Yes,Irrigation_Water,Yes,Own,NO,NO,Happy,YES,YES,YES_resolved,?,NO,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,2,Central,YES,YES,0,1,0
2407012609,GULRAN,126,GULRAN-126,61.74538,35.03954,Malik,Patriarch,Administrator,Patriarch,0,1,Yes,12,200,1,0,0,0,District,No,Same,0,No,Yes,Nothing,Yes,No,NO,NO,Neutral_Unhappy,YES,YES,YES_resolved,?,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,YES,YES,1,0,0
2407012610,GULRAN,126,GULRAN-126,61.7442,35.03616,Malik,Patriarch,Administrator,Malik,0,1,Yes,6,200,1,0,0,0,Declined,No,Same,0,No,Yes,Nothing,Yes,No,NO,NO,Happy,YES,YES,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,0
2407012901,GULRAN,129,GULRAN-129,61.68643,35.10857,Farmer,Shura,Government,Shura,0,1,No,27,400,0,1,0,0,Village,Yes,Increased,1,No,Yes,Irrigation_Water,Yes,Own,YES,YES,Happy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,1,1
2407012902,GULRAN,129,GULRAN-129,61.68723,35.10783,Malik,Patriarch,Declined,Malik,0,2,No,16,260,0,0,1,0,Village,Yes,Increased,1,No,Yes,Disputes,Yes,Own,YES,YES,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
2407012903,GULRAN,129,GULRAN-129,61.68859,35.10746,Malik,Administrator,Administrator,Malik,0,2,Yes,11,300,0,0,1,0,Village,No,Increased,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,2,Central,YES,YES,1,1,0
2407012904,GULRAN,129,GULRAN-129,61.68912,35.10649,Malik,Malik,Malik,Malik,0,1,Yes,11,350,0,0,1,0,Village,Yes,Increased,1,No,Yes,Disputes,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,1,1
2407012905,GULRAN,129,GULRAN-129,61.6896,35.10638,Malik,Administrator,Administrator,Malik,0,3,Yes,7,290,0,0,1,0,Village,No,Increased,1,No,Yes,Nothing,Yes,Own,YES,YES,Happy,NO,YES,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,1,1
2407012906,GULRAN,129,GULRAN-129,61.69073,35.10564,Malik,Malik,Malik,Malik,0,1,Yes,14,280,0,0,1,0,Village,Yes,Increased,3,No,Yes,Disputes,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,1,1
2407012907,GULRAN,129,GULRAN-129,61.68878,35.10473,Malik,Malik,Declined,Malik,0,2,No,9,330,0,0,1,0,Village,Yes,Increased,1,No,Yes,Nothing,Yes,No,NO,NO,Neutral_Unhappy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,NO,NO,0,0,1
2407012908,GULRAN,129,GULRAN-129,61.68843,35.10409,Malik,Malik,Declined,Declined,0,2,No,7,350,0,0,1,0,Village,Yes,Increased,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,NO,YES,0,1,1
2407012909,GULRAN,129,GULRAN-129,61.68668,35.10172,Malik,Malik,Malik,Malik,0,1,Yes,4,500,0,0,1,0,Village,Yes,Same,1,No,Yes,Disputes,No,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,0,1
2407012910,GULRAN,129,GULRAN-129,61.68679,35.10283,Malik,Malik,Administrator,Malik,0,6,Yes,10,250,0,0,1,0,Village,Yes,Increased,?,No,Yes,Disputes,Yes,Own,NO,YES,Happy,YES,YES,YES_unresolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,2,Central,YES,YES,1,1,1
2407001301,GULRAN,13,GULRAN-13,61.30534,35.37576,Malik,Malik,Other,Malik,0,1,Yes,6,70,0,0,0,0,Village,No,Increased,0,No,Yes,Other,Yes,No,NO,NO,Happy,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,0,1
2407001302,GULRAN,13,GULRAN-13,61.30514,35.37535,Malik,Malik,Other,Mosque_Priest,0,1,Yes,7,60,0,1,0,0,District,No,Increased,1,No,Yes,Disputes,Yes,No,NO,NO,Happy,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,NO,0,0,1
2407001303,GULRAN,13,GULRAN-13,61.30492,35.37404,Malik,Mosque_Priest,Malik,Mosque_Priest,0,1,Yes,5,55,0,0,1,0,Village,No,Increased,1,No,Yes,Disputes,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
2407001304,GULRAN,13,GULRAN-13,61.30464,35.37376,Malik,Malik,Other,Malik,0,1,Yes,4,45,0,0,1,0,Village,No,Increased,1,No,Yes,Nothing,Yes,Own,NO,NO,Neutral_Unhappy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
2407001305,GULRAN,13,GULRAN-13,61.3038,35.37324,Malik,Mosque_Priest,Other,Malik,0,1,Yes,8,50,0,0,1,0,Village,No,Increased,1,No,Yes,Disputes,Yes,No,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,YES,0,0,1
2407001306,GULRAN,13,GULRAN-13,61.30643,35.37919,Malik,Malik,Administrator,Malik,0,0,Yes,7,55,0,0,1,0,Village,No,Same,1,No,Yes,Nothing,Yes,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,1
2407001307,GULRAN,13,GULRAN-13,61.30551,35.37791,Malik,Malik,Administrator,Malik,0,1,Yes,8,60,0,1,0,0,District,No,Same,1,No,Yes,Nothing,Yes,No,NO,NO,Happy,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,2,Central,YES,YES,0,0,0
2407001308,GULRAN,13,GULRAN-13,61.30551,35.37791,Malik,Administrator,Administrator,Malik,0,1,Yes,45,?,0,1,0,0,Provice,No,Same,1,Yes,Yes,Nothing,Yes,Own,NO,NO,Happy,NO,NO,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,2,Central,YES,YES,0,1,0
2407001309,GULRAN,13,GULRAN-13,61.30426,35.37646,Malik,Administrator,Administrator,Malik,0,1,Yes,8,60,0,0,1,0,Village,No,Increased,1,No,Yes,Nothing,Yes,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,2,Central,YES,YES,0,0,0
2407001310,GULRAN,13,GULRAN-13,61.30642,35.37923,Malik,Malik,Administrator,Malik,0,4,Yes,5,60,0,0,1,0,District,No,Same,1,No,Yes,Other,Yes,Own,YES,YES,Happy,YES,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,2,Central,YES,YES,0,1,0
2407013001,GULRAN,130,GULRAN-130,61.82071,35.07927,Malik,Administrator,Malik,Patriarch,0,1,No,10,90,0,1,0,0,District,No,Increased,1,No,Yes,Disputes,Yes,Own,YES,NO,Neutral_Unhappy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,1,1
2407013002,GULRAN,130,GULRAN-130,61.82075,35.07886,Malik,Malik,Malik,Malik,0,1,No,18,90,0,0,1,0,District,No,Increased,1,No,Yes,Disputes,Yes,Own,YES,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,1,Central,NO,YES,1,1,1
2407013003,GULRAN,130,GULRAN-130,61.82114,35.07868,Malik,Malik,Malik,Malik,0,1,Yes,8,90,0,0,1,0,District,No,Same,1,No,Yes,Disputes,Yes,Own,NO,NO,Neutral_Unhappy,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,NO,NO,0,1,1
2407013004,GULRAN,130,GULRAN-130,61.82122,35.07852,Malik,Malik,Malik,Malik,0,1,Yes,9,80,0,1,0,0,District,No,Increased,1,No,Yes,Disputes,Yes,No,YES,YES,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,1,Central,YES,YES,1,0,1
2407013005,GULRAN,130,GULRAN-130,61.82146,35.07833,Malik,Malik,Administrator,Malik,0,3,Yes,16,85,0,1,0,0,District,No,Same,1,No,Yes,Disputes,Yes,Own,YES,YES,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,2,Central,YES,YES,1,1,1
2407013006,GULRAN,130,GULRAN-130,61.82137,35.07887,Malik,Malik,Administrator,Malik,0,1,Yes,20,90,0,1,0,0,District,No,Same,1,No,Yes,Disputes,Yes,No,NO,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,0,1
2407013007,GULRAN,130,GULRAN-130,61.82009,35.07836,Malik,Malik,Jirga,Malik,0,1,Yes,12,85,0,1,0,0,District,No,Increased,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,2,Central,YES,NO,0,1,0
2407013008,GULRAN,130,GULRAN-130,61.82004,35.07797,Shura_Head,Malik,Declined,Malik,0,1,Yes,30,90,0,1,0,0,District,No,Increased,3,No,Yes,Disputes,Yes,Own,YES,YES,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
2407013009,GULRAN,130,GULRAN-130,61.82009,35.07853,Malik,Malik,Administrator,Malik,0,1,Yes,10,100,0,1,0,0,District,No,Increased,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,2,Central,YES,YES,0,1,0
2407013010,GULRAN,130,GULRAN-130,61.82035,35.07859,Malik,Malik,Administrator,Malik,0,1,Yes,7,90,0,1,0,0,District,No,Increased,1,No,Yes,Nothing,Yes,No,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,0
2407013101,GULRAN,131,GULRAN-131,61.79813,35.049,Malik,Malik,Malik,Patriarch,0,0,No,8,50,0,1,0,0,District,No,Same,1,No,Yes,Nothing,Yes,Own,NO,NO,Neutral_Unhappy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,1,1
2407013102,GULRAN,131,GULRAN-131,61.79844,35.04924,Malik,Malik,Administrator,Malik,0,1,Yes,17,60,0,1,0,0,District,No,Same,1,No,Yes,Disputes,Yes,Own,NO,NO,Neutral_Unhappy,YES,YES,YES_resolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,2,Central,YES,NO,1,1,1
2407013103,GULRAN,131,GULRAN-131,61.79924,35.04982,Malik,Malik,Declined,Malik,0,1,Yes,6,50,0,0,1,0,District,No,Increased,1,No,Yes,Disputes,Yes,Own,NO,NO,Neutral_Unhappy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,NO,YES,0,1,1
2407013104,GULRAN,131,GULRAN-131,61.79477,35.04958,Malik,Malik,Administrator,Malik,0,1,No,10,36,0,1,0,0,District,No,Same,1,No,Yes,Disputes,No,No,NO,NO,Neutral_Unhappy,YES,YES,YES_resolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
2407013105,GULRAN,131,GULRAN-131,61.7999,35.0495,Malik,Malik,Malik,Malik,0,1,Yes,5,60,0,0,1,0,District,No,Same,1,No,Yes,Nothing,Yes,Own,YES,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,1,Central,NO,YES,1,1,1
2407013106,GULRAN,131,GULRAN-131,61.79957,35.04915,Farmer,Malik,Malik,Malik,0,1,Yes,12,50,0,0,1,0,District,No,Same,1,No,Yes,Other,Yes,Own,NO,NO,Neutral_Unhappy,YES,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,2,Central,NO,YES,1,1,1
2407013107,GULRAN,131,GULRAN-131,61.7985,35.04866,Malik,Malik,Declined,Malik,0,1,Yes,6,80,0,1,0,0,District,No,Same,1,No,Yes,Disputes,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,1,1
2407013108,GULRAN,131,GULRAN-131,61.7971,35.04891,Malik,Malik,Other,Malik,0,1,Yes,15,70,0,1,0,0,District,No,Same,1,No,Yes,Disputes,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
2407013109,GULRAN,131,GULRAN-131,61.79983,35.049,Malik,Malik,Administrator,Malik,0,1,Yes,18,50,0,1,0,0,District,No,Same,1,No,Yes,Nothing,Yes,No,YES,NO,Happy,NO,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,2,Central,NO,YES,0,0,0
2407013110,GULRAN,131,GULRAN-131,61.80035,35.05064,Malik,Malik,Administrator,Malik,0,1,Yes,12,60,0,1,0,0,District,No,Same,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,2,Central,YES,YES,0,1,0
2407013301,GULRAN,133,GULRAN-133,61.91105,35.11543,Malik,Malik,Malik,Malik,0,1,No,25,?,0,1,0,0,District,No,Increased,1,No,Yes,Disputes,Yes,Own,YES,NO,Neutral_Unhappy,NO,YES,YES_resolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,YES,0,1,1
2407013302,GULRAN,133,GULRAN-133,61.90931,35.11661,Malik,Malik,Malik,Malik,0,1,No,10,90,0,0,1,0,District,No,Same,1,No,Yes,Disputes,Yes,No,NO,NO,Neutral_Unhappy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,1,Central,NO,YES,0,0,0
2407013303,GULRAN,133,GULRAN-133,61.90901,35.11631,Malik,Malik,Malik,Malik,0,1,Yes,8,70,0,0,1,0,District,No,Increased,1,No,Yes,Nothing,?,No,NO,NO,Neutral_Unhappy,YES,YES,YES_resolved,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,1,Central,NO,NO,1,0,1
2407013304,GULRAN,133,GULRAN-133,61.91045,35.11601,Malik,Malik,Administrator,Malik,0,1,Yes,10,120,0,1,0,0,District,No,Increased,1,No,Yes,Disputes,Yes,No,YES,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
2407013305,GULRAN,133,GULRAN-133,61.91093,35.11497,Malik,Malik,Administrator,Malik,0,1,Yes,11,?,0,1,0,0,District,No,Increased,1,No,Yes,Disputes,Yes,No,YES,YES,Happy,YES,YES,YES_resolved,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
2407013306,GULRAN,133,GULRAN-133,61.90968,35.11686,Malik,Malik,Administrator,Malik,0,1,Yes,7,120,0,1,0,0,District,No,Same,1,No,Yes,Disputes,Yes,No,NO,NO,Neutral_Unhappy,YES,YES,YES_resolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
2407013307,GULRAN,133,GULRAN-133,61.9117,35.11454,Malik,Malik,Declined,Malik,0,1,Yes,5,100,0,1,0,0,District,No,Same,1,No,Yes,Nothing,Yes,No,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,1,Central,YES,YES,0,0,0
2407013308,GULRAN,133,GULRAN-133,61.90823,35.11624,Malik,Malik,Declined,Malik,0,1,Yes,6,150,0,1,0,0,District,No,Increased,1,No,Yes,Nothing,Yes,No,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,1,Central,NO,YES,0,0,0
2407013309,GULRAN,133,GULRAN-133,61.9084,35.11623,Malik,Malik,Declined,Malik,0,1,Yes,8,150,0,0,1,0,District,No,Same,1,No,Yes,Disputes,Yes,No,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,NO,YES,0,0,1
2407013310,GULRAN,133,GULRAN-133,61.90915,35.10927,Malik,Malik,Other,Malik,0,1,Yes,4,120,0,0,1,0,District,No,Increased,1,No,Yes,Disputes,Yes,No,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,1
2407013601,GULRAN,136,GULRAN-136,61.93456,35.00278,Shura_Head,Shura_Head,Jirga,Shura_Head,?,1,Yes,5,250,0,0,1,0,Village,Yes,Increased,1,No,Yes,Irrigation_Water,Yes,No,NO,NO,Happy,NO,YES,YES_resolved,YES,NO,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,2,Central,NO,YES,0,0,0
2407013602,GULRAN,136,GULRAN-136,61.93456,35.00393,Parliament_member,Shura_Head,Administrator,Shura_Head,?,1,Yes,7,210,0,0,1,0,Village,Yes,Increased,1,No,Yes,Irrigation_Water,Yes,Own,NO,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,1,0
2407013603,GULRAN,136,GULRAN-136,61.93507,35.00306,Parliament_member,Administrator,Jirga,Shura_Head,?,1,Yes,6,0,0,0,1,0,Village,Yes,Increased,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,4,Decentral,YES,YES,0,1,1
2407013604,GULRAN,136,GULRAN-136,61.93546,35.00434,Parliament_member,Shura_Head,Jirga,Parliament_member,?,2,Yes,12,220,0,0,1,0,Village,Yes,Increased,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,3,Decentral,YES,NO,1,1,0
2407013605,GULRAN,136,GULRAN-136,61.93508,35.00382,Shura_Head,Shura_Head,Administrator,Shura_Head,?,6,Yes,8,200,0,0,1,0,Village,Yes,Increased,1,No,Yes,Irrigation_Water,Yes,Own,NO,NO,Neutral_Unhappy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,2,Central,YES,YES,1,1,0
2407013606,GULRAN,136,GULRAN-136,61.93403,35.0022,Malik,Malik,Administrator,Malik,?,1,Yes,10,200,0,0,1,0,Village,Yes,Increased,1,No,Yes,Disputes,No,No,YES,YES,Happy,YES,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,0,1
2407013607,GULRAN,136,GULRAN-136,61.93334,35.00035,Malik,Malik,Administrator,Malik,?,1,Yes,11,170,0,0,1,0,Village,Yes,Increased,1,No,Yes,Disputes,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,2,Central,YES,YES,1,1,1
2407013608,GULRAN,136,GULRAN-136,61.93266,35.00045,Malik,Malik,Administrator,Shura_Head,?,4,Yes,9,190,0,0,1,0,Village,Yes,Increased,1,No,Yes,Disputes,No,Own,YES,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,YES,YES,1,0,1
2407013609,GULRAN,136,GULRAN-136,61.93262,34.99971,Malik,Malik,Administrator,Malik,?,1,Yes,11,200,0,0,1,0,Village,Yes,Increased,1,No,Yes,Disputes,Yes,Own,NO,NO,Neutral_Unhappy,YES,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,2,Central,YES,YES,1,1,1
2407013610,GULRAN,136,GULRAN-136,61.93221,34.99964,Malik,Malik,Administrator,Malik,?,1,Yes,5,180,0,0,1,0,Village,Yes,Increased,1,No,Yes,Disputes,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
2407013701,GULRAN,137,GULRAN-137,61.92715,35.00296,Malik,Malik,Malik,Malik,0,1,No,8,200,0,0,1,0,Village,Yes,Increased,0,No,Yes,Disputes,Yes,Own,NO,NO,Neutral_Unhappy,YES,YES,NO,YES,YES,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,1,Central,NO,YES,1,1,0
2407013702,GULRAN,137,GULRAN-137,61.92726,35.00267,Malik,Malik,Malik,Malik,0,1,Yes,11,120,0,0,1,0,Village,Yes,Increased,0,Yes,Yes,Other,Yes,No,NO,NO,Neutral_Unhappy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,1,Central,NO,YES,1,0,0
2407013703,GULRAN,137,GULRAN-137,61.92744,35.00314,Malik,Malik,Malik,Malik,0,1,Yes,10,180,0,0,1,0,Village,Yes,Increased,0,No,Shared,Disputes,Yes,No,NO,NO,Happy,YES,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,YES,NO,1,Central,NO,YES,1,0,0
2407013704,GULRAN,137,GULRAN-137,61.92739,35.0032,Malik,Malik,Shura_Head,Malik,0,1,No,13,90,0,0,1,0,Village,Yes,Increased,0,No,Yes,Nothing,Yes,Own,NO,NO,Neutral_Unhappy,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,2,Central,NO,YES,1,1,0
2407013705,GULRAN,137,GULRAN-137,61.92687,35.00387,Malik,Malik,Malik,Malik,0,1,Yes,19,110,0,0,1,0,Village,Yes,Increased,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,YES,0,1,1
2407013706,GULRAN,137,GULRAN-137,61.92632,35.00107,Malik,Malik,Declined,Declined,0,5,Yes,4,80,0,0,1,0,City,Yes,Increased,0,No,Shared,Disputes,Yes,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,NO,YES,0,0,1
2407013707,GULRAN,137,GULRAN-137,61.92629,35.00139,Patriarch,Patriarch,Declined,Malik,0,1,Yes,7,90,0,0,1,0,Village,Yes,Increased,0,No,Shared,Disputes,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
2407013708,GULRAN,137,GULRAN-137,61.9267,35.0019,Malik,Malik,Declined,Malik,0,1,Yes,14,85,0,0,1,0,Village,Yes,Increased,0,No,Shared,Nothing,Yes,Own,NO,NO,Neutral_Unhappy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,1,1
2407013709,GULRAN,137,GULRAN-137,61.92725,35.00257,Patriarch,Malik,Declined,Malik,0,2,Yes,7,110,0,1,0,0,District,Yes,Increased,0,No,Shared,Nothing,Yes,Own,NO,NO,Neutral_Unhappy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,YES,0,1,1
2407013710,GULRAN,137,GULRAN-137,61.92648,35.00254,Malik,Malik,Declined,Malik,0,1,Yes,7,130,0,1,0,0,District,Yes,Increased,0,No,Shared,Nothing,Yes,Own,NO,NO,Neutral_Unhappy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,YES,0,1,1
